address,area,bedrooms,date,floors,price,title,road,ward,district,address_complete,road_cat,ward_cat,district_cat,price_converted,is_price_per_m2,price_per_m2
"Đường Đại An, Phường Văn Quán, Quận Hà Đông, Hà Nội",45,4,Hôm nay,4, 9 tỷ,"BÁN NHÀ ĐẠI AN - 45m2 x 4 TẦNG, 9.46 tỷ - Ở NGAY - Ô TÔ TRÁNH - TIỆN ÍCH DÂN TRÍ .",Đại An,Văn Quán,Hà Đông,1,1081,328,10,9000.0,False,200.0
"Phố Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội",46,4,Hôm nay,5, 9 tỷ,NHÀ CHIẾN_THẮNG - 46m2 x 4 TẦNG - Ô TÔ TRÁNH - Ở NGAY - DÂN TRÍ - TIỆN ÍCH   - Vị,Chiến Thắng,Văn Quán,Hà Đông,1,97,328,10,9000.0,False,195.65217391304347
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",50,4,Hôm nay,5, 12 tỷ,"💥 BÁN GẤP NHÀ VẠN_PHÚC - 50m2, 5 TẦNG - Ô TÔ TRÁNH - PHÂN LÔ - Ở NGAY - TIỆN ÍCH",Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,12000.0,False,240.0
"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",46,4,Hôm nay,5, 10 tỷ,"💥 NHÀ MẶT PHỐ LỤA - VỊ TRÍ ĐẮC ĐỊA - KINH DOANH ĐỈNH - DÂN TRÍ CAO 5 TẦNG, Nhỉnh 10 tỷ",Phố Lụa,Vạn Phúc,Hà Đông,1,688,334,10,10000.0,False,217.3913043478261
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",54,4,Hôm nay,5," 13,6 tỷ",💥 SIÊU PHẨM 💥 NHÀ VẠN PHÚC - THANG MÁY - 54m2 x 5 TẦNG - Ô TÔ TRÁNH - Ở SƯỚNG - ĐIỆN NĂN,Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,13600.0,False,251.85185185185185
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",46,4,Hôm nay,5," 8,45 tỷ","💥 Siêu phẩm💥 nhà phố Quang Trung 46m2 x 5T , chỉ 8.x tỷ - Ô TÔ TRÁNH - Ở NGAY - DÂN TRÍ",Quang Trung,Quang Trung,Hà Đông,1,698,208,10,8450.0,False,183.69565217391303
"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",60,4,Hôm nay,4, 17 tỷ,💥 Đẳng cấp là đây. Mặt Phố Vạn Phúc - KINH DOANH SẦM UẤT - 60m2 x 4 TẦNG - VỈA HÈ RỘNG -,Vạn Phúc,Vạn Phúc,Hà Đông,1,986,334,10,17000.0,False,283.3333333333333
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",50,4,Hôm nay,5," 9,45 tỷ","💥BÁN GẤP💥 NHÀ QUANG TRUNG, 50m2, 5 TẦNG - Ở NGAY - PHÂN LÔ Ô TÔ TRÁNH - TIỆN ÍCH",Quang Trung,Quang Trung,Hà Đông,1,698,208,10,9450.0,False,189.0
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",69,4,Hôm nay,5," 11,6 tỷ",Bán Gấp nhà Quang Trung 69m2 x 5 TẦNG - Chỉ 11.6 tỷ - VỈA HÈ - Ô TÔ TRÁNH KINH DOANH,Quang Trung,Quang Trung,Hà Đông,1,698,208,10,11600.0,False,168.1159420289855
"Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",55,4,Hôm nay,5," 13,4 tỷ",💥 NHÀ PHÂN LÔ KĐT NAM LA KHÊ - 2 MẶT TIỀN - Ô TÔ TRÁNH - KINH DOANH SẦM UẤT.,Quang Trung,Quang Trung,Hà Đông,1,698,208,10,13400.0,False,243.63636363636363
"Đường Nguyễn Khuyến, Phường Văn Quán, Quận Hà Đông, Hà Nội",48,4,Hôm nay,5," 9,35 tỷ","💥 Bán nhà phố Nguyễn Khuyễn - 3 BƯỚC RA HỒ VĂN QUÁN, 48m2, 5 Tầng - Ở Sướng",Nguyễn Khuyến,Văn Quán,Hà Đông,1,520,328,10,9350.0,False,194.79166666666666
"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",67,4,Hôm nay,4," 11,5 tỷ",💥Bán Gấp💥 nhà Trần Phú 67m2 x 4 Tầng - Ô TÔ TRÁNH - Ở NGAY - TIỆN ÍCH - DÂN TRÍ,Trần Phú,Văn Quán,Hà Đông,1,843,328,10,11500.0,False,171.6417910447761
"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",48,4,Hôm nay,5," 12,4 tỷ",💥BÁN GẤP💥 NHÀ TRẦN PHÚ - 48m2 x 5 TẦNG - PHÂN LÔ Ô TÔ TRÁNH - DÂN TRÍ - TIỆN ÍCH,Trần Phú,Văn Quán,Hà Đông,1,843,328,10,12400.0,False,258.3333333333333
"Đường Yên Bình, Phường Văn Quán, Quận Hà Đông, Hà Nội",72,4,Hôm nay,4," 17,7 tỷ",💥 Bán Gấp nhà Yên Bình - 72m2 x 4 Tầng - MẶT PHỐ - VỈA HÈ - PHÂN LÔ Ô TÔ TRÁNH - KD,Yên Bình,Văn Quán,Hà Đông,1,1009,328,10,17700.0,False,245.83333333333334
"Đường Ngô Quyền, Phường La Khê, Quận Hà Đông, Hà Nội",52,4,Hôm nay,4," 9,55 tỷ",💥BÁN NHÀ PHÂN LÔ #NGÔ_QUYỀN - 52m2 x 4 Tầng - Ô TÔ TRÁNH - HAI MẶT NGÕ TRƯỚC SAU,Ngô Quyền,La Khê,Hà Đông,1,588,109,10,9550.0,False,183.65384615384616
"Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",48,4,Hôm nay,4," 8,4 tỷ",💥Hàng hiếm nhà Lê Trọng Tấn - 48m2 x 4 TẦNG - Ô TÔ TRÁNH - 3 BƯỚC RA MẶT PHỐ Mô tả : +,Lê Trọng Tấn,La Khê,Hà Đông,1,409,109,10,8400.0,False,175.0
"Phố Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",100,3,Hôm nay,3, 24 tỷ,"Bán nhà mặt phố Nguyễn Lương Bằng, Đống Đa 2 thoáng, tiện KD, 3 tầng 100m2 giá 24 tỷ",Nguyễn Lương Bằng,Nam Đồng,Đống Đa,1,529,142,28,24000.0,False,240.0
"Phố Hồng Mai, Phường Quỳnh Lôi, Quận Hai Bà Trưng, Hà Nội",41,5,Hôm nay,4," 14,2 tỷ","Bán nhà lô góc phố Hồng Mai, phân lô, vìa hè. ô tô tránh 4 tầng 41m2 giá 14.2 tỷ",Hồng Mai,Quỳnh Lôi,Hai Bà Trưng,1,325,209,6,14200.0,False,346.3414634146341
"Phố Đông Các, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",55,5,Hôm nay,5," 20,6 tỷ","Bán nhà mặt phố Đông Các, Đống Đa, 2 thoáng, tiện kinh doanh 5 tầng 55m2 giá 20.6 tỷ",Đông Các,Ô Chợ Dừa,Đống Đa,1,1069,355,28,20600.0,False,374.54545454545456
"Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",65,7,Hôm nay,6," 12,5 tỷ","Bán nhà phố Trần Khát Chân, Hai Bà Trưng, gần hồ, ô tô vào nhà 6 tầng 65m2 giá 12.5 tỷ",Trần Khát Chân,Thanh Nhàn,Hai Bà Trưng,1,838,233,6,12500.0,False,192.30769230769232
"Phố Nguyễn Thái Học, Phường Kim Mã, Quận Ba Đình, Hà Nội",38,1,Hôm nay,2," 17,5 tỷ","Bán nhà mặt phố Nguyễn Thái Học, Ba Đình, KD đỉnh 2 tầng 38m2 mt 5.7m giá 17.5 tỷ",Nguyễn Thái Học,Kim Mã,Ba Đình,1,550,103,1,17500.0,False,460.5263157894737
"Phố Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội",58,6,Hôm nay,7," 23,3 tỷ","Bán nhà phố Giảng Võ, Đống Đa, gần phố, ô tô vào nhà, ở ngay 7 tầng 58m2 giá 23.3 tỷ",Giảng Võ,Cát Linh,Đống Đa,1,193,22,28,23300.0,False,401.7241379310345
"Phố 8/3, Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",47,6,Hôm nay,5," 11,3 tỷ","Bán nhà phố 8/3, Hai Bà Trưng, ô tô tránh, tiện kinh doanh 5 tầng 47 m2 giá 11.3 tỷ",8/3,Quỳnh Mai,Hai Bà Trưng,1,26,210,6,11300.0,False,240.4255319148936
"Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",42,4,Hôm nay,4, 16 tỷ,"Bán nhà phố Pháo Đài Láng, Đống Đa, 2 thoáng, ô tô vào nhà 4 tầng 42m2 giá 16 tỷ",Pháo Đài Láng,Láng Thượng,Đống Đa,1,638,112,28,16000.0,False,380.95238095238096
"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",44,3,Hôm nay,5," 14,1 tỷ","Bán nhà phố Hào Nam, Đống Đa, phân lô, ô tô vào nhà 5 tầng 44m2 giá 14.1 tỷ",Hào Nam,Ô Chợ Dừa,Đống Đa,1,291,355,28,14100.0,False,320.45454545454544
"Đường Linh Quang, Phường Văn Chương, Quận Đống Đa, Hà Nội",70,5,Hôm nay,7, 21 tỷ,"Bán nhà phố Linh Quang, Đống Đa, 2 thoáng, gần hồ, ô tô, tầng 70m2 giá 21 tỷ",Linh Quang,Văn Chương,Đống Đa,1,371,326,28,21000.0,False,300.0
"Phố Đặng Văn Ngữ, Phường Phương Liên, Quận Đống Đa, Hà Nội",42,4,Hôm nay,5," 12,8 tỷ","Bán nhà phố Đặng Văn Ngữ, Đống Đa, ô tô tránh, tiện kinh doanh 5 tầng 42m2 giá 12.8 tỷ",Đặng Văn Ngữ,Phương Liên,Đống Đa,1,1106,198,28,12800.0,False,304.76190476190476
"Đường Lĩnh Nam, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",150,6,Hôm nay,2, 25 tỷ,MẶT PHỐ - LĨNH NAM - VỊ TRÍ ĐẮC ĐỊA - KINH DOANH VÔ ĐỊCH,Lĩnh Nam,Vĩnh Hưng,Hoàng Mai,1,429,330,9,25000.0,False,166.66666666666666
"Đường Hồ Đền Lừ, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",105,8,Hôm nay,5, 33 tỷ,BÁN CĂN BIỆT THỰ LK KĐT MỚI HOÀNG MAI GIÁ CỰC MỀM,Hồ Đền Lừ,Hoàng Văn Thụ,Hoàng Mai,1,323,72,9,33000.0,False,314.2857142857143
"Phố Lò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",75,8,Hôm nay,6, 34 tỷ,MẶT PHỐ CỔ ĐẦU LÒ ĐÚC -VÍP LÔ GÓC VỈA HÈ RỘNG KINH DOANH SẦM UẤT,Lò Đúc,Phạm Đình Hổ,Hai Bà Trưng,1,420,166,6,34000.0,False,453.3333333333333
"Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",71,6,Hôm nay,2, 12 tỷ,MẶT PHỐ NGÔ GIA TỰ LONG BIÊN - 10 LÀN Ô TÔ - MỘT MẶT PHỐ MỘT MẶT NGÕ Ô TÔ TRÁNH - ĐẦU TƯ-,Nguyễn Văn Cừ,Bồ Đề,Long Biên,1,564,19,11,12000.0,False,169.01408450704224
"Phố Lê Thanh Nghị, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",110,8,Hôm nay,5, 31 tỷ,"MẶT PHỐ, NGÃ TƯ LÊ THANH NGHỊ - TRẦN ĐẠI NGHĨA, VỈA HÈ VÔ ĐỊCH.",Lê Thanh Nghị,Bách Khoa,Hai Bà Trưng,1,406,6,6,31000.0,False,281.8181818181818
"Đường Vĩnh Hưng, Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",50,4,Hôm nay,4," 4,85 tỷ",XEM AI NHANH TAY HƠN AI -Ô TÔ ĐỖ CỦA - 5 NGỦ ĐỦ CÔNG NĂNG - HAI THOÁNG - NHÀ ĐẸP LONG LA,Vĩnh Hưng,Vĩnh Hưng,Hoàng Mai,1,961,330,9,4850.0,False,97.0
"Đường Nguyễn Đức Cảnh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",150,8,Hôm nay,4, 24 tỷ,PHÂN LÔ - BIỆT THỰ - Ô TÔ TRÁCH - TRƯỚ CỬA VƯỜN HOA - KHU VỰC ĐỀN LỪ - HIẾM NHÀ BÁN -,Nguyễn Đức Cảnh,Hoàng Văn Thụ,Hoàng Mai,1,583,72,9,24000.0,False,160.0
"Đường Trần Quý Cáp, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",90,8,Hôm nay,3," 23,5 tỷ",MẶT PHỐ -Ô TÔ - VỈ HÈ CỰC DỘNG -KINH DOANH CỰC HÓT - NHÀ BÊN CẠNH MỚI XÂY 7 TẦNG THANG MÁY,Trần Quý Cáp,Quốc Tử Giám,Đống Đa,1,846,212,28,23500.0,False,261.1111111111111
"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",122,8,Hôm nay,5, 21 tỷ,TRUNG TÂM HAI BÀ TRƯNG MẶT PHỐ - Ô TÔ - KINH ĐOANH - ĐẤT VUÔNG ĐẸP - MẶT TIỀN HOA HẬU,Bạch Mai,Bạch Mai,Hai Bà Trưng,1,67,7,6,21000.0,False,172.13114754098362
"Đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",120,6,Hôm nay,4, 14 tỷ,MẶT PHỐ GIẢI PHÓNG _ 4 LÀN XE VỈ HÈ DỘNG _KINH DOANH ĐỈNH _ QUI HOẠCH ỔN ĐỊNH,Giải Phóng,Giáp Bát,Hoàng Mai,1,192,56,9,14000.0,False,116.66666666666667
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",70,8,Hôm nay,5, 22 tỷ,BÁN NHÀ MẶT PHỐ - LÔ GÓC - VỈA HÈ 6M - KINH DOANH ĐỈNH,Minh Khai,Minh Khai,Hai Bà Trưng,1,456,129,6,22000.0,False,314.2857142857143
"Phố Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",82,1,Hôm nay,8," 39,5 tỷ",Bán building 8 tầng - thang máy - lô góc 3 thoáng - Nguyễn Ngọc Vũ - Cầu Giấy - kinh doanh,Nguyễn Ngọc Vũ,Trung Hòa,Cầu Giấy,1,533,271,4,39500.0,False,481.7073170731707
"Phố Thái Hà, Phường Quang Trung, Quận Đống Đa, Hà Nội",25,3,Hôm nay,5," 4,98 tỷ",Nhà đẹp fun nội thất thái hà khách mua chỉ việc sách Vali về ở,Thái Hà,Quang Trung,Đống Đa,1,753,208,28,4980.0,False,199.2
"Phố Lò Đúc, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",90,3,Hôm nay,3," 3,48 tỷ",Bán nhà tập thể lò đúc tt hai bà trưng fun nội thất xịn sò,Lò Đúc,Phạm Đình Hổ,Hai Bà Trưng,1,420,166,6,3480.0,False,38.666666666666664
"Đường Nguyễn Hiền, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",110,3,Hôm nay,2," 3,93 tỷ",Bán nhà tập thể TT hai bà trưng fun nội thất xịn,Nguyễn Hiền,Bách Khoa,Hai Bà Trưng,1,508,6,6,3930.0,False,35.72727272727273
"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",100,3,Hôm nay,3," 3,66 tỷ",Bán nhà tập thể tt thanh Xuân fun nội thất đẹp,Nguyễn Trãi,Thượng Đình,Thanh Xuân,1,558,248,22,3660.0,False,36.6
"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",70,3,Hôm nay,2," 3,78 tỷ",Bán nhà tập thể hồ đắc di fun nội thất xịn sò,Hồ Đắc Di,Nam Đồng,Đống Đa,1,322,142,28,3780.0,False,54.0
"Đường Thanh Nhàn, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",80,3,Hôm nay,3," 3,58 tỷ",Bán nhà tập thể phố thanh nhàn TT hai bà trưng fun nội thất xịn sò,Thanh Nhàn,Bách Khoa,Hai Bà Trưng,1,740,6,6,3580.0,False,44.75
"Đường Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",60,4,Hôm nay,5, 28 tỷ,Bán Nhà Phân Lô Nguyễn Tuân Thanh Xuân. 60m2x5T. Vỉa Hè Ô Tô Kinh Doanh. Giá 28 tỷ,Nguyễn Tuân,Thanh Xuân Trung,Thanh Xuân,1,561,239,22,28000.0,False,466.6666666666667
"Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",65,5,Hôm nay,6," 24,5 tỷ",Phân Lô Trung Kính 65m2 x6T Ô Tô Tránh. Cách Phố 20m.Đầy Đủ Nội Thất. 24.5 tỷ,Trung Kính,Yên Hòa,Cầu Giấy,1,799,346,4,24500.0,False,376.9230769230769
"Đường Mễ Trì Thượng, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",76,5,Hôm nay,4," 20,8 tỷ",KĐT Mễ Trì Thượng 76m2 x4T. Mt 4.5m. Vỉa Hè Kinh Doanh. Giá 20ty8,Mễ Trì Thượng,Mễ Trì,Nam Từ Liêm,1,467,134,14,20800.0,False,273.6842105263158
"Phố Trần Quốc Hoàn, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",60,4,Hôm nay,5," 18,7 tỷ",Trần Quốc Hoàn 60m2x5T. Phân Lô Ô Tô. Vị Trí Đẹp. Giá nhỉnh 18 tỷ,Trần Quốc Hoàn,Dịch Vọng Hậu,Cầu Giấy,1,848,52,4,18700.0,False,311.6666666666667
"Đường Hòa Bình 2, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",38,4,Hôm nay,6," 8,36 tỷ","Bán nhà 38m2 xây 6 tầng đẹp ngõ Hoà Bình 2 , phố Minh Khai, có thang máy",Hòa Bình 2,Minh Khai,Hai Bà Trưng,1,293,129,6,8360.0,False,220.0
"Phố Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",55,3,Hôm nay,4," 14,6 tỷ",Nhà Phố Doãn Kế Thiện 55m2*4 Ô Tô Kinh Doanh 2 Thoáng Full Nội Thất.,Doãn Kế Thiện,Mai Dịch,Cầu Giấy,1,164,124,4,14600.0,False,265.45454545454544
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",76,2,Hôm nay,4," 4,3 tỷ",Bán nhà hàng hiếm trong ngõ Phố Minh Khai,Minh Khai,Minh Khai,Hai Bà Trưng,1,456,129,6,4300.0,False,56.578947368421055
"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",160,4,Hôm nay,4," 7,98 tỷ","Chỉ 7.xxx có nhà phố Minh Khai, chỉ có 1 không 2. Mua ngay chớ để ngày mai",Minh Khai,Minh Khai,Hai Bà Trưng,1,456,129,6,7980.0,False,49.875
"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",175,3,Hôm nay,5," 8,1 tỷ","Nhà giá tốt, giá cạnh tranh nhất phân khúc, hàng hiếm phố Trương Định",Trương Định,Trương Định,Hai Bà Trưng,1,821,283,6,8100.0,False,46.285714285714285
"Đường Minh Khai, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",128,3,Hôm nay,5," 6,1 tỷ","Bán nhà Phố Minh Khai, MT3.9m, 5 T, 6.1 tỷ ,nhà mới, vào ở luôn.",Minh Khai,Thanh Lương,Hai Bà Trưng,1,456,230,6,6100.0,False,47.65625
"Đường Hà Huy Tập, Xã Yên Viên, Huyện Gia Lâm, Hà Nội",127,2,Hôm nay,1," 12,9 tỷ",MẶT PHỐ HÀ HUY TẬP - LÔ GÓC 3 THOÁNG VĨNH VIỄN - KINH DOANH ĐỈNH CAO,Hà Huy Tập,Yên Viên,Gia Lâm,1,237,353,5,12900.0,False,101.5748031496063
"Đường Hà Huy Tập, Xã Yên Viên, Huyện Gia Lâm, Hà Nội",108,1,Hôm nay,1," 8,5 tỷ","ĐẤT MẶT PHỐ HÀ HUY TẬP - 1 MẶT PHỐ - 1 MẶT NGÕ Ô TÔ TRÁNH - 2 THOÁNG VĨNH VIỄN, SĐCC",Hà Huy Tập,Yên Viên,Gia Lâm,1,237,353,5,8500.0,False,78.70370370370371
"Đường Ninh Hiệp, Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",180,2,Hôm nay,3," 8,9 tỷ","MẶT ĐƯỜNG TRỤC CHÍNH VÀO CHỢ NINH HIỆP, Ô TÔ TRÁNH, KINH DOANH BUÔN BÁN SẦM UẤT",Ninh Hiệp,Ninh Hiệp,Gia Lâm,1,618,163,5,8900.0,False,49.44444444444444
"Xã Phù Đổng, Huyện Gia Lâm, Hà Nội",116,6,Hôm nay,3," 10,9 tỷ","NGON BỔ RẺ - PHÙ DỰC PHÙ ĐỔNG GIA LÂM - 3 Ô TÔ TRÁNH, KINH DOANH, DÒNG TIỀN 18TR/THÁNG",,Phù Đổng,Gia Lâm,0,-1,172,5,10900.0,False,93.96551724137932
"Đường Hà Huy Tập, Xã Yên Viên, Huyện Gia Lâm, Hà Nội",100,2,Hôm nay,1," 4,5 tỷ",CHỈ NHÌNH 4 TỶ CÓ NHÀ 100M2 THỊ TRẤN YÊN VIÊN GẦN CẦU ĐUỐNG CÓ SẴN DÒNG TIỀN,Hà Huy Tập,Yên Viên,Gia Lâm,1,237,353,5,4500.0,False,45.0
"Đường Hà Huy Tập, Xã Yên Viên, Huyện Gia Lâm, Hà Nội",159,2,Hôm nay,3," 7,4 tỷ","ĐẶNG CÔNG CHẤT, YÊN VIÊN, MẢNH ĐẤT VUÔNG ĐẸP, NỞ HẬU, MẶT TIỀN RỘNG, NHÀ 3 TẦNG Ở LUÔN",Hà Huy Tập,Yên Viên,Gia Lâm,1,237,353,5,7400.0,False,46.540880503144656
"Đường Ninh Hiệp, Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",165,4,Hôm nay,3," 10,2 tỷ",NHÀ 3 TẦNG ĐƯỜNG NINH HIỆP - VỰA VẢI MIỀN BẮC - GẦN Ô TÔ - DÒNG TIỀN CAO,Ninh Hiệp,Ninh Hiệp,Gia Lâm,1,618,163,5,10200.0,False,61.81818181818182
"Đường Hà Huy Tập, Xã Yên Viên, Huyện Gia Lâm, Hà Nội",83,5,Hôm nay,1," 4,1 tỷ","ĐẤT ĐẶNG CÔNG CHẤT YÊN VIÊN - GIÁ ĐẦU TƯ, DIỆN TÍCH RỘNG, MẶT TIỀN KHỦNG, LÔ GÓC",Hà Huy Tập,Yên Viên,Gia Lâm,1,237,353,5,4100.0,False,49.397590361445786
"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",62,3,Hôm nay,6," 7,9 tỷ",LÔ GÓC - THANG MÁY -  NHÀ 6 TẦNG NỘI THẤT XỊN SÒ - GARA  ÔTÔ- HÀNG XÓM VINHOME,Phúc Lợi,Phúc Lợi,Long Biên,1,667,193,11,7900.0,False,127.41935483870968
"Phố Sở Thượng, Phường Yên Sở, Quận Hoàng Mai, Hà Nội",83,2,Hôm nay,1, 14 tỷ,BÁN NHÀ C4 SỞ THƯỢNG Ô TÔ TRÁNH . MT 5 M . DT 83 M .,Sở Thượng,Yên Sở,Hoàng Mai,1,730,350,9,14000.0,False,168.67469879518072
"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",46,4,Hôm nay,4," 4,6 tỷ",BÁN NHÀ KIM GIANG . THANH LIỆT . GẦN NGAY CHỢ QUANG. LINH ĐÀM. MT 3.4 M . GIÁ HƠN 4 TỶ,Kim Giang,Thanh Liệt,Thanh Trì,1,348,228,21,4600.0,False,100.0
"Đường Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",162,5,Hôm nay,5, 27 tỷ,BÁN NHÀ PHÂN LÔ ĐẠI KIM . KINH DOANH SIÊU ĐỈNH. NHÀ ĐẸP . CỰC KỲ THOÁNG,Nguyễn Cảnh Dị,Đại Kim,Hoàng Mai,1,503,373,9,27000.0,False,166.66666666666666
"Đường Bằng Liệt, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",168,4,Hôm nay,4, 28 tỷ,BÁN ĐẤT TĂNG NHÀ PHỐ BẰNG LIỆT . Ô TÔ QUA . ĐI BỘ SANG LINH ĐÀM . VỊ TRÍ TRUNG TÂM,Bằng Liệt,Đại Kim,Hoàng Mai,1,80,373,9,28000.0,False,166.66666666666666
"Đường Phan Trọng Tuệ, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội",139,5,Hôm nay,1," 13,9 tỷ","BÁN NHÀ C4 PHAN TRONG TUỆ TAM HIỆP . MT 10 M. DT 139 M . GIÁ 13,9 TỶ. ĐẦU TƯ",Phan Trọng Tuệ,Tam Hiệp,Thanh Trì,1,629,224,21,13900.0,False,100.0
"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",25,2,Hôm nay,2," 4,25 tỷ","BÁN NHÀ KIM GIANG . CHỢ QUANG . MT 3M3. DT 25 M . Ô TÔ VÀO NHÀ . GIÁ 4,25 TỶ",Kim Giang,Thanh Liệt,Thanh Trì,1,348,228,21,4250.0,False,170.0
"Đường Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",146,5,Hôm nay,5," 12,5 tỷ",BÁN NHÀ KIM GIANG . GẦN ỦY BAN PHƯỜNG ĐẠI KIM . CHỢ . NHÀ ĐẸP . Ô TÔ QUA NHÀ . NGÕ THÔNG,Kim Giang,Đại Kim,Hoàng Mai,1,348,373,9,12500.0,False,85.61643835616438
"Đường Kim Giang, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",57,5,Hôm nay,5," 5,7 tỷ",BÁN NHÀ KIM GIANG . ĐỐI DIỆN LINH ĐÀM . Ô TÔ ĐỖ CỬA . MUA NHANH,Kim Giang,Thanh Liệt,Thanh Trì,1,348,228,21,5700.0,False,100.0
"Đường Trương Định, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",150,2,Hôm nay,2, 15 tỷ,BÁN NHÀ C4 TRƯƠNG ĐỊNH . 3 Ô TÔ TRÁNH . KINH DOANH. MT 8 M . BÁN 15 TỶ,Trương Định,Thịnh Liệt,Hoàng Mai,1,821,253,9,15000.0,False,100.0
"Phố Bùi Quốc Khái, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",151,5,Hôm nay,5, 11 tỷ,"BÁN NHÀ BÙI QUỐC KHÁI , NGAY LINH ĐÀM NHÀ 5 TẦNG . MT 3,6 M . GIÁ 11 TỶ",Bùi Quốc Khái,Đại Kim,Hoàng Mai,1,61,373,9,11000.0,False,72.8476821192053
"Đường Thanh Liệt, Xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",63,4,Hôm nay,4," 6,9 tỷ","BÁN NHÀ THANH LIỆT. NHÀ 4 TẦNG . MT 3M3. GIÁ 6,9 TỶ . NHÀ MỚI TÍNH",Thanh Liệt,Thanh Liệt,Thanh Trì,1,736,228,21,6900.0,False,109.52380952380952
"Đường Văn Khê, Phường La Khê, Quận Hà Đông, Hà Nội",83,6,Hôm nay,5, 24 tỷ,Bán nhà mặt đường đôi KĐT Văn Khê - Kinh doanh đỉnh - nhà đẹp - chắc chắn - nội thất xịn,Văn Khê,La Khê,Hà Đông,1,949,109,10,24000.0,False,289.1566265060241
