Title,price_converted,price_per_m2,area,bedrooms,property_type,district,property_cat,district_cat
Bán nhà Ngọc Lâm - 39m x 5 tầng - Gần phố - Nhà mới ở luôn. Nhỉnh 6 tỷ,7800.0,236.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
Bán nhà Ngọc Thụy- Long Biên- Ô tô gần - 47m x 5 tầng - Nhà mới - 6 tỷ,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
Bán nhà Ngọc Thụy - Long Biên - 7 tầng thang máy - Ô tô - Hơn 13 tỷ,7800.0,236.0,33.0,5.0,"Nhà mặt phố, mặt tiền",Quận Long Biên,67,23
Bán gâp nhà Đàm Quang Trung - Long Biên - 62m x 5 tầng. Ô tô. Hơn 6 tỷ,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"TẬP THỂ TẦNG 3 THÁI THỊNH, 2 NGỦ, 2WC, NHÀ ĐẸP Ở NGAY.",7800.0,236.0,33.0,2.0,"Tập thể, cư xá",Quận Đống Đa,72,27
"Bán nhà đẹp Kim Giang 35m2, 6,85 tỷ, Ngõ thông, Kinh doanh, Gần ô tô",7800.0,236.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
MỸ ĐÌNH - Hiếm - 10M Oto - 70M - Nở Hậu- Dòng Tiền - Giá Chỉ 8.4tỷ Lh:,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
🏠 Vĩnh Hưng – 40m² – 3PN – 5.8.T.ỷ - 30m ra oto,7800.0,236.0,33.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Bán nhà 48m² Triều Khúc – Rẻ nhất khu vực – Dòng tiền 30tr/tháng,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Huyện Thanh Trì,68,10
PHÂN LÔ NHÀ MỚI - HOÀNG MAI 45M² 6 TẦNG THANG MÁY - Ô TÔ VÀO NHÀ,7800.0,236.0,33.0,4.0,"Nhà mặt phố, mặt tiền",Quận Hoàng Mai,67,21
BÁN GẤP NHÀ TỰU LIỆT - Ô TÔ VÀO NHÀ - KINH DOANH - ĐƯỜNG THÔNG THOÁNG,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
TỰU LIỆT HOÀNG MAI - GẦN BẾN XE NƯỚC NGẦM - XÂY MỚI - MẶT NGÕ SIÊU ĐẸP,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
NHÀ NGỌC HỒI - THỊ TRẤN VĂN ĐIỂN - ĐƯỜNG Ô TÔ TRÁNH NHAU - KINH DOANH,7800.0,236.0,33.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"BÁN CĂN HỘ TẬP THỂ TX BẮC, SÁT PHỐ, LÔ GÓC, 90M2 3NGỦ 2VS NỘI THẤT XỊN",7800.0,236.0,33.0,3.0,"Tập thể, cư xá",Quận Thanh Xuân,72,25
🏠 NGỌC THUỴ- LONG BIÊN NHÀ ĐẸP - TỰ XÂY CHẮC CHẮN - MẶT TIỀN RỘNG 5.5M,15000.0,300.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Bán nhà chung cư CT5-ĐN4 Nguyễn Cơ Thach, Mỹ Đình- 85m- 3 ngủ- 2 vs",15000.0,300.0,50.0,3.0,Chung cư,Quận Nam Từ Liêm,0,24
Bán liền kề Geleximco khu D - 90m- 5 tầng- Kinh doanh- Văn phòng,15000.0,300.0,50.0,4.0,Nhà phố liền kề,Quận Hà Đông,69,22
"Bán CC Sails Tower, Cầu Bươu, 2,49 tỷ, 45m2, 2PN, 1WC, giá tốt",15000.0,300.0,50.0,2.0,Chung cư,Quận Hà Đông,0,22
BÁN CĂN HỘ CHUNG CƯ 3 NGỦ KĐT DƯƠNG NỘI - P. DƯƠNG NỘI HÀ ĐÔNG HÀ NỘI,15000.0,300.0,50.0,3.0,Chung cư,Quận Hà Đông,0,22
Bán nhà phân lô Xuân La Tây Hồ,15000.0,300.0,50.0,3.0,Hướng Tây Bắc,Quận Tây Hồ,6,26
Siêu rẻ Nhà Bạch Mai 5 tầng 22m nhà đẹp ở ngay cực gần phố chỉ 3.3 tỷ,15000.0,300.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Siêu phẩm 6tầng thang máy trung tâm P. Thạch Bàn,15000.0,300.0,50.0,3.0,Nhà phố liền kề,Quận Long Biên,69,23
TÂN MAI- HOÀNG MAI -NHÀ XINH 40m -GIÁ YÊU - ĐÓN LỘC VÀNG,15000.0,300.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
Cần sang nhượng nhà 5tầng mới 100% đối diện TTTM Aeon Long Biên,15000.0,300.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"BÁN SIÊU PHẨM 2N1VS 60M, FULL ĐỒ, VIEW THOÁNG CHỈ 2,65 TỶ TẠI VHOCP",15000.0,300.0,50.0,2.0,Chung cư,Huyện Gia Lâm,0,2
"💥 💥 CỰC HOT - BÁN CC 86M 3N, 2 VS- DƯƠNG NỘI, HÀ ĐÔNG - NHỈNH 4 TỶ",15000.0,300.0,50.0,3.0,Chung cư,Quận Hà Đông,0,22
"Chính chủ bán chung cư M1 Mỹ đình- Đình Thôn 35-50m2 ,Full đồ ,ở luôn",1490.0,30.0,50.0,2.0,Chung cư,Quận Nam Từ Liêm,0,24
"BÁN NHÀ ĐỊNH CÔNG HOÀNG MAI GẦN HỒ GIÁ CỰC TỐT DT: 32m2, 5Tầng, 4 Ngủ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"BÁN NHÀ CẦU GIẤY, TIỆN ÍCH BẠT NGÀN, VỊ TRÍ ĐẸP, FULL NỘI THẤT",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"Bán nhà phố Bạch Mai, Hai Bà Trưng 37m, 5 tầng. Giá: 8.2 tỷ.",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà phố Trương Định, Hoàng Mai 60m, 4 tầng. Giá: 9.3 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"TRUNG TÂM CẦU GIẤY - 43M2 - 4TẦNG- 8TỶ - NGÕ ĐẸP, GẦN Ô TÔ - NGÕ RỘNG",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Cầu Giấy,68,18
"Bán nhà phố Minh Khai, Hai Bà Trưng 51m, 4 tầng. Giá: 9.6 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà phố Minh Khai, Hai bà Trưng 41m, 4 tầng. Giá: 9.2 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà phố Minh Khai, Hai Bà Trưng 47m, 4 tầng. Giá: 10.5 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà phố Minh Khai, Hai Bà Trưng 41m, 5 tầng. Giá: 9.7 tỷ",1490.0,30.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà phố Minh Khai, Hai Bà Trưng 34m, 4 tầng, Giá: 8.68 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Chủ nhờ bán nhanh nhà Định Công 35m, xây 5T chỉ 5,3 tỷ có thương lượng",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"BÁn nhà phố Hoàng Mai - Hoàng Văn Thụ, 31m, 6 tầng. Giá: 8.6 tỷ",1490.0,30.0,50.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Bán nhà phố Trương Định, Hoàng Mai 41m, 5 tầng. Giá: 8.8 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"""Bán nhà Ngõ Quỳnh, Hai Bà Trưng 38m, 4 tầng. Giá: 8.5 tỷ",1490.0,30.0,50.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Chính chủ bán căn hộ chung cư Phú Gia 3 Nguyễn Huy Tưởng 2N2WC,7900.0,80.0,99.0,2.0,Chung cư,Quận Thanh Xuân,0,25
Yên Hoà ParkVieww,7900.0,80.0,99.0,5.0,Hướng Bắc,Quận Cầu Giấy,3,18
"Sốc quá! Tôn Đức Thắng, chủ mót bán, ngõ nông, gần phố, gần ô tô",7900.0,80.0,99.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
Kinh doanh nhà phố Nguyễn Khoái oto chánh 40m2 x5T giá 6.9 tỷ có thư,7900.0,80.0,99.0,4.0,"Nhà mặt phố, mặt tiền",Quận Hai Bà Trưng,67,19
"68m2 x 5Tầng NHÀ MẶT PHỐ, Ko QUA SÀN, Dân Xây Ở, Giá Tốt",7900.0,80.0,99.0,4.0,"Nhà mặt phố, mặt tiền",Quận Bắc Từ Liêm,67,17
Em bán căn chung cư tại Hh linh đàm 66m giá 2 tỷ 630 ! cam kết rẻ,7900.0,80.0,99.0,2.0,Hướng Đông Nam,Quận Hoàng Mai,10,21
Toà trung rice city tây nam linh đàm - nhỉnh 4 tỷ căn 2pn 2wc,7900.0,80.0,99.0,2.0,Chung cư,Quận Hoàng Mai,0,21
"Lô góc, dân xây, ô tô đỗ cửa, 2 thoáng: 34m2*5 tầng, mặt tiền 5.2m.",7900.0,80.0,99.0,4.0,"Nhà mặt phố, mặt tiền",Quận Bắc Từ Liêm,67,17
"BÁN NHÀ 4 TẦNG, 2 MẶT THOÁNG, 20M RA NGÕ Ô TÔ, KHU PHÙNG KHOANG",7900.0,80.0,99.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
NGUYỄN HOÀNG_54M 4T_30M RA PHỐ_2THOÁNG_FULL NỘI THẤT_Ô CHỜ THANG MÁY,7900.0,80.0,99.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
bán nhà ngọc thuỵ 38m2 4tầng ngõ thông ba gác đỗ cửa.,7900.0,80.0,99.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Siêu đẹp! Hoà Bình, ngõ nông, gần phố, gần ô tô, tiện ích bạt ngàn",7900.0,80.0,99.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"BÁN NHÀ ĐẸP PHỐ VĂN PHÚ, Ô TÔ ĐỖ CỬA, CÓ THANG MÁY — GIÁ CHỈ 9 TỶ",7900.0,80.0,99.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
B.ÁN - N.H.À # MẶT PHỐ -YÊN TÀNG+TỈNH LỘ 296- BẮC PHÚ- SÓC SƠN(HÀ NỘI),7900.0,80.0,99.0,4.0,"Nhà mặt phố, mặt tiền",Huyện Sóc Sơn,67,8
CCMN tầng 1 phố Vân Hồ 3 - Nguyễn Đình Chiểu cách oto 20m ngõ 3m,7900.0,80.0,99.0,2.0,Chung cư,Quận Hai Bà Trưng,0,19
Chung Cư Phúc La- Hà Đông - Diện tích 83m2,7900.0,80.0,99.0,2.0,Chung cư,Quận Hà Đông,0,22
💥💥SIÊU PHẨM LẠC LONG QUÂN - NGÕ THÔNG - GARA Ô TÔ - GẦN LOTTE - GẦN PH,7900.0,80.0,99.0,3.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
💥💥SIÊU PHẨM LẠC LONG QUÂN - NGÕ THÔNG - GARA Ô TÔ - GẦN LOTTE - GẦN PH,9000.0,333.0,27.0,3.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
"HÀ TRÌ - 33M2 - GIÁ 5,5 TỶ - HÀ ĐÔNG",9000.0,333.0,27.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"THẬT NHANH Ạ! 6,3 TỶ ■ BÁN NHÀ cách BỜ HỒ 1KM- HOÀN KIẾM - HÀM TỬ QUAN",9000.0,333.0,27.0,4.0,"Nhà ngõ, hẻm",Quận Hoàn Kiếm,68,20
"Nhà đẹp phố Quỳnh Mai ở ngay lô góc ,2 thoáng 80m2 T5 giá 3.25 tỷ",9000.0,333.0,27.0,3.0,"Tập thể, cư xá",Quận Hai Bà Trưng,72,19
Cực hiếm 85 m2 mặt phố cổ Thi Sách sổ đỏ tập thể 3 ngủ 2vs quá chất .,9000.0,333.0,27.0,3.0,"Tập thể, cư xá",Quận Hai Bà Trưng,72,19
"NHÀ 4 TẦNG MỚI TINH, FULL NỘI THẤT, VỊ TRÍ VÀNG KIM GIANG, ĐẠI KIM",9000.0,333.0,27.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
CHỦ NHỜ THANH KHOẢN - HAI BÀ TRƯNG - 40m2 - 4 tầng - MT 3.7m - ÔTÔ,9000.0,333.0,27.0,3.0,Nhà biệt thự,Quận Hai Bà Trưng,66,19
BÁN NHÀ LÁNG HẠ - THÀNH CÔNG - NHÀ MỚI KOONG,9000.0,333.0,27.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
Bán gấp- Nhà Hoàng Mai-Phân lô-thông ô tô-Thang máy 6t-Dt 55m2-18.6 tỷ,9000.0,333.0,27.0,4.0,Hướng Đông Nam,Quận Hoàng Mai,10,21
"Bán Chung Cư Sông Đà, Trung Tâm Mỹ Đình, 60m2, Giá 2.5 Tỷ Có TL",9000.0,333.0,27.0,2.0,Chung cư,Quận Nam Từ Liêm,0,24
"Bán Nhà Phú Diễn, Ngõ Rộng, 10M Ra Ô Tô Tránh, 34m2, 3 Tầng, 3.72 Tỷ",9000.0,333.0,27.0,2.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"THANH XUÂN, PHỐ VIP 40M2 5 TẦNG HAI MẶT NGÕ THOÁNG ,Ô TÔ GIÁ 8.9 TỶ",9000.0,333.0,27.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Siêu hiếm bán nhà lô góc Xuân Đỉnh, 2thoáng,ngõ rộng oto đỗ cửa34m*5T",9000.0,333.0,27.0,5.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"NHÀ ĐẸP-TRUNG TÂM ,HÀ ĐÔNG - QUANG TRUNG - 126M2 - GIÁ 17,29 TỶ",9000.0,333.0,27.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Chỉ 2,52 tỷ - Sở hữu ngay căn hộ lô góc 60m 2PN 2WC tòa CT10 - Sổ đỏ.",1600.0,52.0,31.0,2.0,Hướng Đông Nam,Huyện Thanh Trì,10,10
"KIM GIANG Ô TÔ VÀO NHÀ,KDOANH,55M CHỈ HƠN 11 TỶ,HÀNG XÓM kdt THE MANOR",1600.0,52.0,31.0,5.0,"Nhà ngõ, hẻm",Huyện Thanh Trì,68,10
"🏡 BÁN NHÀ 5 TẦNG – THANG MÁY – FULL NỘI THẤT TẠI MỄU NHA, TÂY MỖ, NAM",1600.0,52.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
NHÀ ĐẸP PHÂN LÔ Ô TÔ VÀO NHÀ,1600.0,52.0,31.0,4.0,Hướng Tây Bắc,Huyện Thanh Trì,6,10
Giảm 350 triệu 50 siêu phẩm chỉ 4.3 tỷ gần chợ hồ điều Hoà Vĩnh Quỳnh,1600.0,52.0,31.0,4.0,"Nhà mặt phố, mặt tiền",Huyện Thanh Trì,67,10
CHÍNH CHỦ BÁN NHÀ NGUYỄN ĐỨC CẢNH -HỒ ĐỀN LỪ - 29M2 - 4 TẦNG -3 NGỦ,1600.0,52.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"""ĐỘC NHẤT"" Ô tô thang máy ở VẠN PHÚC, 42mX5t, giá chỉ hơn 9,5tỷ",1600.0,52.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán nhà tập thể tầng 1, Dịch Vọng, Cầu Giấy. DT 60m2, giá 3.75 tỷ",1600.0,52.0,31.0,2.0,"Tập thể, cư xá",Quận Cầu Giấy,72,18
NHÀ Ở CẦU ĐƠ - 41m2 -5TẦNG - OTO ĐỖ CỬA NGÕ THÔNG - 10M RA MP,1600.0,52.0,31.0,4.0,"Nhà mặt phố, mặt tiền",Quận Hà Đông,67,22
"Bán nhà Phú Diễn. DT 41m2, 5 tầng, ô tô đỗ cổng. Giá 7.15 tỷ",1600.0,52.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
NHÀ HIẾM PHỐ SÀI ĐỒNG 119M2,1600.0,52.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
🏡HOÀNG LIỆT - HOÀNG MAI - THANG MÁY - PHÂN LÔ - ÔTÔ - LÔ GÓC,1600.0,52.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Bán chung cư Trần Phú, Hà Đông. DT 66m2, 2 ngủ, 2 vệ sinh. Giá 3.8 tỷ",1600.0,52.0,31.0,2.0,Chung cư,Quận Hà Đông,0,22
BÁN TẬP THỂ VĨNH HỒ - TRUNG TÂM ĐỐNG ĐA - 2 NGỦ 2WC - 2 MẶT THOÁNG - F,1600.0,52.0,31.0,2.0,"Tập thể, cư xá",Quận Đống Đa,72,27
Chung cư noxh 63.2m 2pn 2vs Hà Đông Hà Nội,1600.0,52.0,31.0,2.0,Chung cư,Quận Hà Đông,0,22
"🏠Bán Nhà Dương Nội, căn góc siêu hiếm Nhỉnh 6tỷ, ÔTô đỗ cửa!",6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
"Bán Nhà Ngọc Thuỵ 55m2 x 6 tầng,thang máy,full nội thất,ô tô tránh,KD",6350.0,205.0,31.0,4.0,Hướng Nam,Quận Long Biên,4,23
Bán nhà Nguyễn Cao 45m2 lô góc oto đỗ cửa thang máy đủ nội thất,6350.0,205.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Bán nhà Kim Mã 58m2 nhà đẹp khu dân trí cao ngõ nông giá rẻ 11 tỷ,6350.0,205.0,31.0,5.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
"AN DƯƠNG VƯƠNG - 3 TẦNG - Ô TÔ - KINH DOANH - 60m 11,5 TỶ",6350.0,205.0,31.0,2.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
"Phố Khương Đình 5,85 tỷ, 32m2*5T, Ngõ bagac tránh, 2 thoáng, Gần phố",6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"🏡LÔ GÓC CỰC THOÁNG PHỐ CÁT LINH, FULL ĐỒ NHỈNH 4 TỶ",6350.0,205.0,31.0,4.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
Bán nhà ngô đình Mẫn Hà Đông HN Dân xây Lô góc dt 36m2 x giá 6.2 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà Phú Lương Hà Đông Lô góc oto đỗ cửa xây mới dt35m x giá 5.3 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
bán nhà yên nghĩa hà đông HN xây mới oto vào nhà dt 40m x giá 5.680 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà Lê Trọng Tấn Hà Đông HN xây mới oto đỗ cổng nhà dt35m x 5.5 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
bán nhà quang trung hà đôngHN xây mới oto vào nhà dt40m x giá 5.680 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà riêng Vạn Phúc hà đông hn lô góc view đẹp dt35m x giá 6.35 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà Phú Lãm Hà Đông HN view đẹp Kinh doanh oto dt35m x giá 5.35 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
BÁN NHÀ PHÚ LƯƠNG HĐHN XÂY MỚI LÔ GÓC OTO VÀO NHÀ DT35M X GIÁ 5.35 TỶ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà Phú Lãm Hà Đông HNxây mới kinh doanh oto dt35m x giá 5.35 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Bán nhà Phố Xốm phú lãm hà đông hn xây mới oto nhà dt35m x giá 5.4 tỷ,6350.0,205.0,31.0,3.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
Cực hiếm. nhà xây mới 5 tầng đầy đủ nội thất. gần chợ,6350.0,205.0,31.0,5.0,"Nhà ngõ, hẻm",Quận Hà Đông,68,22
BÁN NHÀ PHỐ NGUYỄN CHÍNH - CĂN GÓC 2 MẶT THOÁNG - KINH DOANH ĐỈNH,3200.0,40.0,81.0,4.0,"Nhà mặt phố, mặt tiền",Quận Hoàng Mai,67,21
"DƯƠNG VĂN BÉ – 5 TẦNG THANG MÁY – 33M2 – 8,5 TỶ",3200.0,40.0,81.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"NHÀ BÁN PHỐ ĐỊNH CÔNG THƯỢNG 40M/3T/3 NGỦ /GIÁ 2,9 TỶ NGÕ ĐẸP",3200.0,40.0,81.0,3.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
NHÀ ĐẸP NGÕ 173 HOÀNG HOA THÁM-BA ĐÌNH,3200.0,40.0,81.0,5.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
"NHÀ BÁN MỚI ĐẸP PHỐ TRƯƠNG ĐỊNH 30M/ 4T/3 NGỦ /GIÁ 3,94 TỶ GẦN PHỐ",3200.0,40.0,81.0,3.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
Bán nhà tập thể tầng 2 Hồng Mai 40m2 nhà đẹp 2 phòng ngủ 2.55 tỷ,3200.0,40.0,81.0,2.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
"Bán nhà 6,5 tỷ Bùi Xương Trạch,35m2*4T, Ngõ thông, Kinh Doanh",3200.0,40.0,81.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán nhà 45m2*4T phố Khương Đình 7,7 tỷ, Ngõ nông, 2 thoáng, Gần phố",3200.0,40.0,81.0,4.0,"Nhà ngõ, hẻm",Quận Thanh Xuân,68,25
"Bán nhà phố Trung Kiên, Tây Tựu 40m²x5tầng, sổ đỏ chính chủ Giá 5,5 tỷ",3200.0,40.0,81.0,3.0,"Nhà ngõ, hẻm",Quận Bắc Từ Liêm,68,17
"căn hộ 2 pn 1,wc tại Hh linh đàm giá chỉ 2 tỷ 1",3200.0,40.0,81.0,2.0,Chung cư,Quận Hoàng Mai,0,21
"NHÀ BÁN NGUYỄN KHOÁI 30M/3T/GIÁ 3,6 TỶ MẶT PHỐ KINH DOANH OTO CỬA NHÀ",3200.0,40.0,81.0,2.0,"Nhà mặt phố, mặt tiền",Quận Hoàng Mai,67,21
"NHÀ BÁN MỚI ĐẸP KHUNG CỘT CHẮC CHẮN 51M/3T/4 NGỦ GIÁ 3,55 TỶ OTO CỔNG",3200.0,40.0,81.0,4.0,"Nhà ngõ, hẻm",Quận Hoàng Mai,68,21
"Chính chủ gửi bán nhà 45m, 4 PN phố Vĩnh Phúc, Q.Ba Đình, 50m ra ôtô.",7390.0,164.0,45.0,4.0,"Nhà ngõ, hẻm",Quận Ba Đình,68,16
"BÁN NHÀ NGÕ 344 NGỌC THUỴ S40m-5 tầng Giá 6,45 tỷ 👉👉Căn nhà toạ lạc",7390.0,164.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
EM GÁI MẶT PHỐ -KINH DOANH-THANG MÁY NHẬP KHẨU -HAI THOÁNG- 6 TẦNG,7390.0,164.0,45.0,4.0,"Nhà ngõ, hẻm",Quận Hai Bà Trưng,68,19
💥💥💥💥Nhà đẹp-chủ cần tài chính bán gấp nhà Phúc Lợi Long Biên,7390.0,164.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
"Đống Đa - Khâm Thiên - Ngõ rộng - 32m - 4 Tầng - 4PN - 5,3 tỉ.",7390.0,164.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Đống Đa,68,27
"Bán nhà Phú Đô, Nam Từ Liêm. Dt 35, 5 tầng, giá 6.5 tỷ",7390.0,164.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Nam Từ Liêm,68,24
"🏡 CHỦ CẦN BÁN GẤP – NHÀ PHỐ VĨNH PHÚC, BA ĐÌNH 45M², 4 NGỦ, 30M RA ÔTÔ",7390.0,164.0,45.0,4.0,"Nhà mặt phố, mặt tiền",Quận Ba Đình,67,16
💥💥💥✅Cần sang nhượng nhanh căn nhà tại Long Biên,7390.0,164.0,45.0,3.0,"Nhà ngõ, hẻm",Quận Long Biên,68,23
Cần sang nhượng nhà 4tầng dân xây ngay cạnh chợ Thạch Bàn,7390.0,164.0,45.0,4.0,Hướng Đông Nam,Quận Long Biên,10,23
Nhà mới hoàn thiện 5tầng 3pn Q. Long Biên,7390.0,164.0,45.0,3.0,Nhà phố liền kề,Quận Long Biên,69,23
Căn hộ 3pn Chung Cư CC MDI Quân Đội Thạch Bàn,7390.0,164.0,45.0,3.0,Chung cư,Quận Long Biên,0,23
Siêu phẩm nhà mới hoàn thiện 5tầng đối diện TTTM Aeon Long Biên,7390.0,164.0,45.0,3.0,Hướng Bắc,Quận Long Biên,3,23
Nhà 5tầng 3pn mới hoàn thiện trung tâm P Cự Khối - Q. LB,7390.0,164.0,45.0,3.0,Nhà phố liền kề,Quận Long Biên,69,23
Chủ nhờ bán nhà riêng DT50m² 5tầng cạnh tái định cư P Cự Khối,7390.0,164.0,45.0,3.0,Hướng Tây,Quận Long Biên,5,23
Hoàng Mai - Kim Giang - Khương Đình - Ngõ thông - 32m2 - 5T - 8.2 tỉ,7390.0,164.0,45.0,3.0,Hướng Đông Nam,Quận Hoàng Mai,10,21
"Nhà đẹp đường Nguyễn Khoái-Hoàng Mai–Vị Trí Đẹp, Giao Thông Thuận Tiện",7390.0,164.0,45.0,3.0,Hướng Nam,Quận Hoàng Mai,4,21
Chính chủ nhờ bán nhà mới hoàn thiện ngay P Cự Khối,7390.0,164.0,45.0,3.0,Nhà phố liền kề,Quận Long Biên,69,23
"2,2 TỶ CÓ CỬA HÀNG BÁN, 72m2 Hà Đông, MẶT PHỐ-KINH DOANH.",2200.0,31.0,72.0,2.0,"Nhà mặt phố, mặt tiền",Quận Hà Đông,67,22
"Bán căn hộ 75m2, 2 ngủ chung cư An Lạc Phùng Khoang giá tốt",2200.0,31.0,72.0,2.0,Chung cư,Quận Nam Từ Liêm,0,24
"TRUNG TÂM QUẬN TÂY HỒ , MẶT TIỀN 6.1m , ngõ thông",2200.0,31.0,72.0,4.0,"Nhà ngõ, hẻm",Quận Tây Hồ,68,26
